
---------- Begin Simulation Statistics ----------
final_tick                               100399277748                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 447430                       # Simulator instruction rate (inst/s)
host_mem_usage                                4566152                       # Number of bytes of host memory used
host_op_rate                                   634197                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   983.30                       # Real time elapsed on the host
host_tick_rate                              102104550                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   439957728                       # Number of instructions simulated
sim_ops                                     623605287                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.100399                       # Number of seconds simulated
sim_ticks                                100399277748                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  97834147                       # number of cc regfile reads
system.cpu.cc_regfile_writes                271265455                       # number of cc regfile writes
system.cpu.committedInsts                   439957728                       # Number of Instructions Simulated
system.cpu.committedOps                     623605287                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.776198                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.776198                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      9570                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     7298                       # number of floating regfile writes
system.cpu.idleCycles                         2666187                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                59972                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 23255114                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.844328                       # Inst execution rate
system.cpu.iew.exec_refs                    130581381                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   41127735                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                27205999                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              84571252                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             368598                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             29078                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             41162474                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           625225331                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              89453646                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             83181                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             629827351                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 186898                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              16778074                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  70233                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              17205627                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           3652                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        17858                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          42114                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 762553067                       # num instructions consuming a value
system.cpu.iew.wb_count                     624814012                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.528499                       # average fanout of values written-back
system.cpu.iew.wb_producers                 403008661                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.829648                       # insts written-back per cycle
system.cpu.iew.wb_sent                      624855342                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                988013547                       # number of integer regfile reads
system.cpu.int_regfile_writes               462915558                       # number of integer regfile writes
system.cpu.ipc                               1.288332                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.288332                       # IPC: Total IPC of All Threads
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 19211.511591                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 19211.511591                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 19211.511591                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 19211.511591                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                 0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.demand_mshr_hits::.cpu.inst         2747                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total         2747                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst         2747                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total         2747                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst       102939                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total       102939                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst       102939                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total       102939                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst   1885056264                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total   1885056264                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst   1885056264                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total   1885056264                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.000807                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.000807                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.000807                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.000807                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 18312.362312                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 18312.362312                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 18312.362312                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 18312.362312                       # average overall mshr miss latency
system.cpu.icache.replacements                 102427                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst    127416886                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total       127416886                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst       105686                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total        105686                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst   2030387814                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total   2030387814                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst    127522572                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total    127522572                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.000829                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.000829                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_miss_latency::.cpu.inst 19211.511591                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 19211.511591                       # average ReadReq miss latency
system.cpu.icache.ReadReq_mshr_hits::.cpu.inst         2747                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total         2747                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_misses::.cpu.inst       102939                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total       102939                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_miss_latency::.cpu.inst   1885056264                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_latency::total   1885056264                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_rate::.cpu.inst     0.000807                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_mshr_miss_rate::total     0.000807                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_mshr_miss_latency::.cpu.inst 18312.362312                       # average ReadReq mshr miss latency
system.cpu.icache.ReadReq_avg_mshr_miss_latency::total 18312.362312                       # average ReadReq mshr miss latency
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.tagsinuse           511.886232                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs           127519825                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs            102939                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs           1238.790206                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle             87024                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::.cpu.inst   511.886232                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::.cpu.inst     0.999778                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.999778                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          512                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::0          143                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::1           91                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::2           91                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::4          187                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses        1020283515                       # Number of tag accesses
system.cpu.icache.tags.data_accesses       1020283515                       # Number of data accesses
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.cpu.interrupts.clk_domain.clock           4704                       # Clock period in ticks
system.cpu.itb.rdAccesses                           0                       # TLB accesses on read requests
system.cpu.itb.wrAccesses                   127522783                       # TLB accesses on write requests
system.cpu.itb.rdMisses                             0                       # TLB misses on read requests
system.cpu.itb.wrMisses                         10452                       # TLB misses on write requests
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.cpu.lsq0.forwLoads                     9854472                       # Number of loads that had data forwarded from stores
system.cpu.lsq0.squashedLoads                  276542                       # Number of loads squashed
system.cpu.lsq0.ignoredResponses                  453                       # Number of memory responses ignored because the instruction is squashed
system.cpu.lsq0.memOrderViolation                3652                       # Number of memory ordering violations
system.cpu.lsq0.squashedStores                 188339                       # Number of stores squashed
system.cpu.lsq0.rescheduledLoads              2364587                       # Number of loads that were rescheduled
system.cpu.lsq0.blockedByCache                 559359                       # Number of times an access to memory failed due to the cache being blocked
system.cpu.power_state.pwrStateResidencyTicks::ON 100399277748                       # Cumulative time (in ticks) in various power states
system.cpu.rename.squashCycles                  70233                       # Number of cycles rename is squashing
system.cpu.rename.idleCycles                118762991                       # Number of cycles rename is idle
system.cpu.rename.blockCycles                52096413                       # Number of cycles rename is blocking
system.cpu.rename.serializeStallCycles          89642                       # count of cycles rename stalledfor serializing inst
system.cpu.rename.runCycles                 136183398                       # Number of cycles rename is running
system.cpu.rename.unblockCycles              31625279                       # Number of cycles rename is unblocking
system.cpu.rename.renamedInsts              625442577                       # Number of instructions processed by rename
system.cpu.rename.ROBFullEvents                 32010                       # Number of times rename has blocked due to ROB full
system.cpu.rename.IQFullEvents                5885965                       # Number of times rename has blocked due to IQ full
system.cpu.rename.LQFullEvents                 345906                       # Number of times rename has blocked due to LQ full
system.cpu.rename.SQFullEvents               23425976                       # Number of times rename has blocked due to SQ full
system.cpu.rename.fullRegistersEvents          238318                       # Number of times there has been no free registers
system.cpu.rename.renamedOperands           853118477                       # Number of destination operands rename has renamed
system.cpu.rename.lookups                  1462261298                       # Number of register rename lookups that rename has made
system.cpu.rename.intLookups                979017198                       # Number of integer rename lookups
system.cpu.rename.fpLookups                     15095                       # Number of floating rename lookups
system.cpu.rename.opmaskLookups                101450                       # Number of opmask rename lookups
system.cpu.rename.vecLookups                210611398                       # Number of vector rename lookups
system.cpu.rename.committedMaps             851277892                       # Number of HB maps that are committed
system.cpu.rename.undoneMaps                  1840579                       # Number of HB maps that are undone due to squashing
system.cpu.rename.serializing                    2268                       # count of serializing insts renamed
system.cpu.rename.tempSerializing                2270                       # count of temporary serializing insts renamed
system.cpu.rename.skidInsts                  24314688                       # count of insts added to the skid buffer
system.cpu.rob.reads                        921305851                       # The number of ROB reads
system.cpu.rob.writes                      1250299015                       # The number of ROB writes
system.cpu.thread0.numInsts                 439957728                       # Number of Instructions committed
system.cpu.thread0.numOps                   623605287                       # Number of Ops committed
system.cpu.thread0.numMemRefs                       0                       # Number of Memory References
system.l2bus.trans_dist::ReadResp             9492091                       # Transaction distribution
system.l2bus.trans_dist::WritebackDirty      11366867                       # Transaction distribution
system.l2bus.trans_dist::CleanEvict           3329040                       # Transaction distribution
system.l2bus.trans_dist::UpgradeReq            196729                       # Transaction distribution
system.l2bus.trans_dist::UpgradeResp           196729                       # Transaction distribution
system.l2bus.trans_dist::ReadExReq             930825                       # Transaction distribution
system.l2bus.trans_dist::ReadExResp            930825                       # Transaction distribution
system.l2bus.trans_dist::ReadSharedReq        9492091                       # Transaction distribution
system.l2bus.trans_dist::InvalidateReq         363231                       # Transaction distribution
system.l2bus.trans_dist::InvalidateResp        363231                       # Transaction distribution
system.l2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       308305                       # Packet count per connected requestor and responder (bytes)
system.l2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     32188571                       # Packet count per connected requestor and responder (bytes)
system.l2bus.pkt_count::total                32496876                       # Packet count per connected requestor and responder (bytes)
system.l2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      6588096                       # Cumulative packet size per connected requestor and responder (bytes)
system.l2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   1125487104                       # Cumulative packet size per connected requestor and responder (bytes)
system.l2bus.pkt_size::total               1132075200                       # Cumulative packet size per connected requestor and responder (bytes)
system.l2bus.snoops                           4164783                       # Total snoops (count)
system.l2bus.snoopTraffic                   262470912                       # Total snoop traffic (bytes)
system.l2bus.snoop_fanout::samples           15165283                       # Request fanout histogram
system.l2bus.snoop_fanout::mean              0.002860                       # Request fanout histogram
system.l2bus.snoop_fanout::stdev             0.053406                       # Request fanout histogram
system.l2bus.snoop_fanout::underflows               0      0.00%      0.00% # Request fanout histogram
system.l2bus.snoop_fanout::0                 15121904     99.71%     99.71% # Request fanout histogram
system.l2bus.snoop_fanout::1                    43379      0.29%    100.00% # Request fanout histogram
system.l2bus.snoop_fanout::2                        0      0.00%    100.00% # Request fanout histogram
system.l2bus.snoop_fanout::overflows                0      0.00%    100.00% # Request fanout histogram
system.l2bus.snoop_fanout::min_value                0                       # Request fanout histogram
system.l2bus.snoop_fanout::max_value                1                       # Request fanout histogram
system.l2bus.snoop_fanout::total             15165283                       # Request fanout histogram
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.l2bus.reqLayer0.occupancy          10606642246                       # Layer occupancy (ticks)
system.l2bus.reqLayer0.utilization               10.6                       # Layer utilization (%)
system.l2bus.respLayer0.occupancy            91028649                       # Layer occupancy (ticks)
system.l2bus.respLayer0.utilization               0.1                       # Layer utilization (%)
system.l2bus.respLayer1.occupancy          9266879891                       # Layer occupancy (ticks)
system.l2bus.respLayer1.utilization               9.2                       # Layer utilization (%)
system.l2cache.demand_hits::.cpu.inst           46239                       # number of demand (read+write) hits
system.l2cache.demand_hits::.cpu.data         6302198                       # number of demand (read+write) hits
system.l2cache.demand_hits::total             6348437                       # number of demand (read+write) hits
system.l2cache.overall_hits::.cpu.inst          46239                       # number of overall hits
system.l2cache.overall_hits::.cpu.data        6302198                       # number of overall hits
system.l2cache.overall_hits::total            6348437                       # number of overall hits
system.l2cache.demand_misses::.cpu.inst         56700                       # number of demand (read+write) misses
system.l2cache.demand_misses::.cpu.data       4017779                       # number of demand (read+write) misses
system.l2cache.demand_misses::total           4074479                       # number of demand (read+write) misses
system.l2cache.overall_misses::.cpu.inst        56700                       # number of overall misses
system.l2cache.overall_misses::.cpu.data      4017779                       # number of overall misses
system.l2cache.overall_misses::total          4074479                       # number of overall misses
system.l2cache.demand_miss_latency::.cpu.inst   1505089780                       # number of demand (read+write) miss cycles
system.l2cache.demand_miss_latency::.cpu.data  98973907320                       # number of demand (read+write) miss cycles
system.l2cache.demand_miss_latency::total 100478997100                       # number of demand (read+write) miss cycles
system.l2cache.overall_miss_latency::.cpu.inst   1505089780                       # number of overall miss cycles
system.l2cache.overall_miss_latency::.cpu.data  98973907320                       # number of overall miss cycles
system.l2cache.overall_miss_latency::total 100478997100                       # number of overall miss cycles
system.l2cache.demand_accesses::.cpu.inst       102939                       # number of demand (read+write) accesses
system.l2cache.demand_accesses::.cpu.data     10319977                       # number of demand (read+write) accesses
system.l2cache.demand_accesses::total        10422916                       # number of demand (read+write) accesses
system.l2cache.overall_accesses::.cpu.inst       102939                       # number of overall (read+write) accesses
system.l2cache.overall_accesses::.cpu.data     10319977                       # number of overall (read+write) accesses
system.l2cache.overall_accesses::total       10422916                       # number of overall (read+write) accesses
system.l2cache.demand_miss_rate::.cpu.inst     0.550812                       # miss rate for demand accesses
system.l2cache.demand_miss_rate::.cpu.data     0.389321                       # miss rate for demand accesses
system.l2cache.demand_miss_rate::total       0.390915                       # miss rate for demand accesses
system.l2cache.overall_miss_rate::.cpu.inst     0.550812                       # miss rate for overall accesses
system.l2cache.overall_miss_rate::.cpu.data     0.389321                       # miss rate for overall accesses
system.l2cache.overall_miss_rate::total      0.390915                       # miss rate for overall accesses
system.l2cache.demand_avg_miss_latency::.cpu.inst 26544.793298                       # average overall miss latency
system.l2cache.demand_avg_miss_latency::.cpu.data 24633.984926                       # average overall miss latency
system.l2cache.demand_avg_miss_latency::total 24660.575524                       # average overall miss latency
system.l2cache.overall_avg_miss_latency::.cpu.inst 26544.793298                       # average overall miss latency
system.l2cache.overall_avg_miss_latency::.cpu.data 24633.984926                       # average overall miss latency
system.l2cache.overall_avg_miss_latency::total 24660.575524                       # average overall miss latency
system.l2cache.blocked_cycles::no_mshrs             0                       # number of cycles access was blocked
system.l2cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.l2cache.blocked::no_mshrs                    0                       # number of cycles access was blocked
system.l2cache.blocked::no_targets                  0                       # number of cycles access was blocked
system.l2cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.l2cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2cache.writebacks::.writebacks        4101108                       # number of writebacks
system.l2cache.writebacks::total              4101108                       # number of writebacks
system.l2cache.demand_mshr_hits::.cpu.inst            2                       # number of demand (read+write) MSHR hits
system.l2cache.demand_mshr_hits::total              2                       # number of demand (read+write) MSHR hits
system.l2cache.overall_mshr_hits::.cpu.inst            2                       # number of overall MSHR hits
system.l2cache.overall_mshr_hits::total             2                       # number of overall MSHR hits
system.l2cache.demand_mshr_misses::.cpu.inst        56698                       # number of demand (read+write) MSHR misses
system.l2cache.demand_mshr_misses::.cpu.data      4017779                       # number of demand (read+write) MSHR misses
system.l2cache.demand_mshr_misses::total      4074477                       # number of demand (read+write) MSHR misses
system.l2cache.overall_mshr_misses::.cpu.inst        56698                       # number of overall MSHR misses
system.l2cache.overall_mshr_misses::.cpu.data      4017779                       # number of overall MSHR misses
system.l2cache.overall_mshr_misses::total      4074477                       # number of overall MSHR misses
system.l2cache.demand_mshr_miss_latency::.cpu.inst   1171559716                       # number of demand (read+write) MSHR miss cycles
system.l2cache.demand_mshr_miss_latency::.cpu.data  75349366800                       # number of demand (read+write) MSHR miss cycles
system.l2cache.demand_mshr_miss_latency::total  76520926516                       # number of demand (read+write) MSHR miss cycles
system.l2cache.overall_mshr_miss_latency::.cpu.inst   1171559716                       # number of overall MSHR miss cycles
system.l2cache.overall_mshr_miss_latency::.cpu.data  75349366800                       # number of overall MSHR miss cycles
system.l2cache.overall_mshr_miss_latency::total  76520926516                       # number of overall MSHR miss cycles
system.l2cache.demand_mshr_miss_rate::.cpu.inst     0.550792                       # mshr miss rate for demand accesses
system.l2cache.demand_mshr_miss_rate::.cpu.data     0.389321                       # mshr miss rate for demand accesses
system.l2cache.demand_mshr_miss_rate::total     0.390915                       # mshr miss rate for demand accesses
system.l2cache.overall_mshr_miss_rate::.cpu.inst     0.550792                       # mshr miss rate for overall accesses
system.l2cache.overall_mshr_miss_rate::.cpu.data     0.389321                       # mshr miss rate for overall accesses
system.l2cache.overall_mshr_miss_rate::total     0.390915                       # mshr miss rate for overall accesses
system.l2cache.demand_avg_mshr_miss_latency::.cpu.inst 20663.157713                       # average overall mshr miss latency
system.l2cache.demand_avg_mshr_miss_latency::.cpu.data 18753.984926                       # average overall mshr miss latency
system.l2cache.demand_avg_mshr_miss_latency::total 18780.551839                       # average overall mshr miss latency
system.l2cache.overall_avg_mshr_miss_latency::.cpu.inst 20663.157713                       # average overall mshr miss latency
system.l2cache.overall_avg_mshr_miss_latency::.cpu.data 18753.984926                       # average overall mshr miss latency
system.l2cache.overall_avg_mshr_miss_latency::total 18780.551839                       # average overall mshr miss latency
system.l2cache.replacements                   4164783                       # number of replacements
system.l2cache.WritebackDirty_hits::.writebacks      7265759                       # number of WritebackDirty hits
system.l2cache.WritebackDirty_hits::total      7265759                       # number of WritebackDirty hits
system.l2cache.WritebackDirty_accesses::.writebacks      7265759                       # number of WritebackDirty accesses(hits+misses)
system.l2cache.WritebackDirty_accesses::total      7265759                       # number of WritebackDirty accesses(hits+misses)
system.l2cache.CleanEvict_mshr_misses::.writebacks        42344                       # number of CleanEvict MSHR misses
system.l2cache.CleanEvict_mshr_misses::total        42344                       # number of CleanEvict MSHR misses
system.l2cache.CleanEvict_mshr_miss_rate::.writebacks          inf                       # mshr miss rate for CleanEvict accesses
system.l2cache.CleanEvict_mshr_miss_rate::total          inf                       # mshr miss rate for CleanEvict accesses
system.l2cache.UpgradeReq_hits::.cpu.data       196729                       # number of UpgradeReq hits
system.l2cache.UpgradeReq_hits::total          196729                       # number of UpgradeReq hits
system.l2cache.UpgradeReq_accesses::.cpu.data       196729                       # number of UpgradeReq accesses(hits+misses)
system.l2cache.UpgradeReq_accesses::total       196729                       # number of UpgradeReq accesses(hits+misses)
system.l2cache.ReadExReq_hits::.cpu.data       508419                       # number of ReadExReq hits
system.l2cache.ReadExReq_hits::total           508419                       # number of ReadExReq hits
system.l2cache.ReadExReq_misses::.cpu.data       422406                       # number of ReadExReq misses
system.l2cache.ReadExReq_misses::total         422406                       # number of ReadExReq misses
system.l2cache.ReadExReq_miss_latency::.cpu.data  18162366848                       # number of ReadExReq miss cycles
system.l2cache.ReadExReq_miss_latency::total  18162366848                       # number of ReadExReq miss cycles
system.l2cache.ReadExReq_accesses::.cpu.data       930825                       # number of ReadExReq accesses(hits+misses)
system.l2cache.ReadExReq_accesses::total       930825                       # number of ReadExReq accesses(hits+misses)
system.l2cache.ReadExReq_miss_rate::.cpu.data     0.453797                       # miss rate for ReadExReq accesses
system.l2cache.ReadExReq_miss_rate::total     0.453797                       # miss rate for ReadExReq accesses
system.l2cache.ReadExReq_avg_miss_latency::.cpu.data 42997.416817                       # average ReadExReq miss latency
system.l2cache.ReadExReq_avg_miss_latency::total 42997.416817                       # average ReadExReq miss latency
system.l2cache.ReadExReq_mshr_misses::.cpu.data       422406                       # number of ReadExReq MSHR misses
system.l2cache.ReadExReq_mshr_misses::total       422406                       # number of ReadExReq MSHR misses
system.l2cache.ReadExReq_mshr_miss_latency::.cpu.data  15678619568                       # number of ReadExReq MSHR miss cycles
system.l2cache.ReadExReq_mshr_miss_latency::total  15678619568                       # number of ReadExReq MSHR miss cycles
system.l2cache.ReadExReq_mshr_miss_rate::.cpu.data     0.453797                       # mshr miss rate for ReadExReq accesses
system.l2cache.ReadExReq_mshr_miss_rate::total     0.453797                       # mshr miss rate for ReadExReq accesses
system.l2cache.ReadExReq_avg_mshr_miss_latency::.cpu.data 37117.416817                       # average ReadExReq mshr miss latency
system.l2cache.ReadExReq_avg_mshr_miss_latency::total 37117.416817                       # average ReadExReq mshr miss latency
system.l2cache.ReadSharedReq_hits::.cpu.inst        46239                       # number of ReadSharedReq hits
system.l2cache.ReadSharedReq_hits::.cpu.data      5793779                       # number of ReadSharedReq hits
system.l2cache.ReadSharedReq_hits::total      5840018                       # number of ReadSharedReq hits
system.l2cache.ReadSharedReq_misses::.cpu.inst        56700                       # number of ReadSharedReq misses
system.l2cache.ReadSharedReq_misses::.cpu.data      3595373                       # number of ReadSharedReq misses
system.l2cache.ReadSharedReq_misses::total      3652073                       # number of ReadSharedReq misses
system.l2cache.ReadSharedReq_miss_latency::.cpu.inst   1505089780                       # number of ReadSharedReq miss cycles
system.l2cache.ReadSharedReq_miss_latency::.cpu.data  80811540472                       # number of ReadSharedReq miss cycles
system.l2cache.ReadSharedReq_miss_latency::total  82316630252                       # number of ReadSharedReq miss cycles
system.l2cache.ReadSharedReq_accesses::.cpu.inst       102939                       # number of ReadSharedReq accesses(hits+misses)
system.l2cache.ReadSharedReq_accesses::.cpu.data      9389152                       # number of ReadSharedReq accesses(hits+misses)
system.l2cache.ReadSharedReq_accesses::total      9492091                       # number of ReadSharedReq accesses(hits+misses)
system.l2cache.ReadSharedReq_miss_rate::.cpu.inst     0.550812                       # miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_miss_rate::.cpu.data     0.382928                       # miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_miss_rate::total     0.384749                       # miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_avg_miss_latency::.cpu.inst 26544.793298                       # average ReadSharedReq miss latency
system.l2cache.ReadSharedReq_avg_miss_latency::.cpu.data 22476.538727                       # average ReadSharedReq miss latency
system.l2cache.ReadSharedReq_avg_miss_latency::total 22539.700124                       # average ReadSharedReq miss latency
system.l2cache.ReadSharedReq_mshr_hits::.cpu.inst            2                       # number of ReadSharedReq MSHR hits
system.l2cache.ReadSharedReq_mshr_hits::total            2                       # number of ReadSharedReq MSHR hits
system.l2cache.ReadSharedReq_mshr_misses::.cpu.inst        56698                       # number of ReadSharedReq MSHR misses
system.l2cache.ReadSharedReq_mshr_misses::.cpu.data      3595373                       # number of ReadSharedReq MSHR misses
system.l2cache.ReadSharedReq_mshr_misses::total      3652071                       # number of ReadSharedReq MSHR misses
system.l2cache.ReadSharedReq_mshr_miss_latency::.cpu.inst   1171559716                       # number of ReadSharedReq MSHR miss cycles
system.l2cache.ReadSharedReq_mshr_miss_latency::.cpu.data  59670747232                       # number of ReadSharedReq MSHR miss cycles
system.l2cache.ReadSharedReq_mshr_miss_latency::total  60842306948                       # number of ReadSharedReq MSHR miss cycles
system.l2cache.ReadSharedReq_mshr_miss_rate::.cpu.inst     0.550792                       # mshr miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_mshr_miss_rate::.cpu.data     0.382928                       # mshr miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_mshr_miss_rate::total     0.384749                       # mshr miss rate for ReadSharedReq accesses
system.l2cache.ReadSharedReq_avg_mshr_miss_latency::.cpu.inst 20663.157713                       # average ReadSharedReq mshr miss latency
